Year of Launch,GDP (current US$),GDP per capita (current US$),GDP growth (annual %),GDP per capita growth (annual %),Research and development expenditure (% of GDP),Military expenditure (current USD),Military expenditure (% of GDP),Trade (% of GDP),Expense (% of GDP),Exports of goods and services (% of GDP),Merchandise exports (current US$),"Labor force, total",Land area (sq. km),Australia,Brazil,China,France,India,Iran,Israel,Japan,Kenya,New Zealand,North Korea,Russian Federation,South Korea,United States,Mission Status
1966.0,105628070343.111,1068.55843990563,10.6385615591629,9.63235963058663,0.563239991664886,932430555.555556,0.879421011265392,26.586321531685446,11.0093158732875,13.579041709262215,9776000000.0,641782741.0,366700.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1966.0,815000000000.0,4146.31664631665,6.50000000000028,5.27711385836413,0.563239991664886,66442751527.3178,8.43530028594507,26.72463588710533,11.0093158732875,12.882279984019728,29379000000.0,641782741.0,9158960.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
1966.0,801358232121.9829,4087.1289885010538,6.579587722291869,5.360868584753024,0.563239991664886,65182937662.47622,8.289994915278154,26.65980103300226,11.0093158732875,13.208887042727143,29002019230.76923,641782741.0,16389950.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
1966.0,105628070343.111,1068.55843990563,10.6385615591629,9.63235963058663,0.563239991664886,932430555.555556,0.879421011265392,26.584880757149822,11.0093158732875,13.586299643900157,9776000000.0,641782741.0,366700.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1966.0,214762213367.24777,1542.0597024304022,10.00185978083019,8.962321819475475,0.563239991664886,11010941474.288208,2.041863976600727,26.597847727970436,11.0093158732875,13.520978232158674,12791846153.846153,641782741.0,16389950.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1966.0,228403981245.26486,1601.2473602459988,9.922272058538601,8.87856709308658,0.563239991664886,12270755339.12979,2.187169347267644,26.59928850250606,11.0093158732875,13.513720297520731,13168826923.076923,641782741.0,16389950.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1966.0,242045749123.28198,1660.4350180615954,9.842684336247011,8.794812366697688,0.563239991664886,13530569203.97137,2.332474717934561,26.600729277041683,11.0093158732875,13.50646236288279,13545807692.307692,641782741.0,16389950.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1966.0,746791160609.9146,3850.3783572386674,6.897938611458224,5.695887490308601,0.563239991664886,60143682203.10989,7.708773432610486,26.654037934859762,11.0093158732875,13.237918781278914,27494096153.846153,641782741.0,16389950.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
1966.0,255687517001.29907,1719.6226758771918,9.763096613955422,8.711057640308793,0.563239991664886,14790383068.812952,2.477780088601478,26.602170051577307,11.0093158732875,13.499204428244846,13922788461.538462,641782741.0,16389950.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1966.0,815000000000.0,4146.31664631665,6.50000000000028,5.27711385836413,0.563239991664886,66442751527.3178,8.43530028594507,26.72175433803408,11.0093158732875,12.896795853295615,29379000000.0,641782741.0,9158960.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
1966.0,733149392731.8975,3791.1906994230712,6.977526333749813,5.779642216697495,0.563239991664886,58883868338.26831,7.56346806194357,26.652597160324138,11.0093158732875,13.245176715916857,27117115384.615383,641782741.0,16389950.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
1966.0,678582321219.8291,3554.440068160685,7.295877222916168,6.114661122253072,0.563239991664886,53844612878.901985,6.982246579275902,26.646834062181643,11.0093158732875,13.274208454468628,25609192307.692307,641782741.0,16389950.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
1966.0,719507624853.8804,3732.003041607474,7.057114056041402,5.863396943086389,0.563239991664886,57624054473.42673,7.4181626912766525,26.651156385788514,11.0093158732875,13.252434650554799,26740134615.384613,641782741.0,16389950.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
1966.0,269329284879.31616,1778.8103336927884,9.683508891663834,8.627302913919898,0.563239991664886,16050196933.654535,2.6230854592683945,26.60361082611293,11.0093158732875,13.491946493606903,14299769230.76923,641782741.0,16389950.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1966.0,705865856975.8633,3672.815383791878,7.136701778332991,5.947151669475284,0.563239991664886,56364240608.585144,7.272857320609735,26.64971561125289,11.0093158732875,13.259692585192742,26363153846.153847,641782741.0,16389950.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
1966.0,351179892147.4187,2133.9362805863675,9.2059825579143,8.124774555586534,0.563239991664886,23609080122.704025,3.4949176832698963,26.612255473326673,11.0093158732875,13.448398885779248,16561653846.153847,641782741.0,16389950.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1966.0,815000000000.0,4146.31664631665,6.50000000000028,5.27711385836413,0.563239991664886,66442751527.3178,8.43530028594507,26.72463588710533,11.0093158732875,12.882279984019728,29379000000.0,641782741.0,9158960.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
1966.0,801358232121.9829,4087.1289885010538,6.579587722291869,5.360868584753024,0.563239991664886,65182937662.47622,8.289994915278154,26.65980103300226,11.0093158732875,13.208887042727143,29002019230.76923,641782741.0,16389950.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
1966.0,692224089097.8462,3613.627725976281,7.21628950062458,6.030906395864178,0.563239991664886,55104426743.74357,7.127551949942819,26.648274836717267,11.0093158732875,13.266950519830685,25986173076.923077,641782741.0,16389950.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
1966.0,815000000000.0,4146.31664631665,6.50000000000028,5.27711385836413,0.563239991664886,66442751527.3178,8.43530028594507,26.723195112569705,11.0093158732875,12.889537918657672,29379000000.0,641782741.0,9158960.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
1966.0,105628070343.111,1068.55843990563,10.6385615591629,9.63235963058663,0.563239991664886,932430555.555556,0.879421011265392,26.584880757149822,11.0093158732875,13.586299643900157,9776000000.0,641782741.0,366700.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1966.0,801358232121.9829,4087.1289885010538,6.579587722291869,5.360868584753024,0.563239991664886,65182937662.47622,8.289994915278154,26.65980103300226,11.0093158732875,13.208887042727143,29002019230.76923,641782741.0,16389950.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
1966.0,815000000000.0,4146.31664631665,6.50000000000028,5.27711385836413,0.563239991664886,66442751527.3178,8.43530028594507,26.720313563498458,11.0093158732875,12.904053787933556,29379000000.0,641782741.0,9158960.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
1966.0,801358232121.9829,4087.1289885010538,6.579587722291869,5.360868584753024,0.563239991664886,65182937662.47622,8.289994915278154,26.65980103300226,11.0093158732875,13.208887042727143,29002019230.76923,641782741.0,16389950.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
1966.0,815000000000.0,4146.31664631665,6.50000000000028,5.27711385836413,0.563239991664886,66442751527.3178,8.43530028594507,26.723195112569705,11.0093158732875,12.889537918657672,29379000000.0,641782741.0,9158960.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
1966.0,637657017585.7778,3376.8770947138955,7.534640389790935,6.365925301419754,0.563239991664886,50065171284.377235,6.546330467275151,26.642511738574772,11.0093158732875,13.295982258382455,24478250000.0,641782741.0,16389950.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1966.0,815000000000.0,4146.31664631665,6.50000000000028,5.27711385836413,0.563239991664886,66442751527.3178,8.43530028594507,26.727517436176576,11.0093158732875,12.867764114743844,29379000000.0,641782741.0,9158960.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
1966.0,624015249707.7607,3317.6894368982985,7.6142281120825235,6.449680027808649,0.563239991664886,48805357419.53566,6.401025096608234,26.641070964039148,11.0093158732875,13.303240193020397,24101269230.76923,641782741.0,16389950.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1966.0,664940553341.812,3495.2524103450887,7.375464945207757,6.198415848641966,0.563239991664886,52584799014.0604,6.836941208608985,26.64539328764602,11.0093158732875,13.28146638910657,25232211538.46154,641782741.0,16389950.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
1966.0,610373481829.7437,3258.5017790827023,7.693815834374113,6.533434754197543,0.563239991664886,47545543554.69408,6.255719725941317,26.639630189503524,11.0093158732875,13.31049812765834,23724288461.53846,641782741.0,16389950.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1966.0,105628070343.111,1068.55843990563,10.6385615591629,9.63235963058663,0.563239991664886,932430555.555556,0.879421011265392,26.586321531685446,11.0093158732875,13.579041709262215,9776000000.0,641782741.0,366700.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1966.0,815000000000.0,4146.31664631665,6.50000000000028,5.27711385836413,0.563239991664886,66442751527.3178,8.43530028594507,26.723195112569705,11.0093158732875,12.889537918657672,29379000000.0,641782741.0,9158960.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
1966.0,596731713951.7264,3199.3141212671053,7.773403556665702,6.617189480586437,0.563239991664886,46285729689.85249,6.110414355274401,26.6381894149679,11.0093158732875,13.317756062296283,23347307692.307693,641782741.0,16389950.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1966.0,815000000000.0,4146.31664631665,6.50000000000028,5.27711385836413,0.563239991664886,66442751527.3178,8.43530028594507,26.723195112569705,11.0093158732875,12.889537918657672,29379000000.0,641782741.0,9158960.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
1966.0,719507624853.8804,3732.003041607474,7.057114056041402,5.863396943086389,0.563239991664886,57624054473.42673,7.4181626912766525,26.651156385788514,11.0093158732875,13.252434650554799,26740134615.384613,641782741.0,16389950.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
1966.0,815000000000.0,4146.31664631665,6.50000000000028,5.27711385836413,0.563239991664886,66442751527.3178,8.43530028594507,26.718872788962834,11.0093158732875,12.911311722571499,29379000000.0,641782741.0,9158960.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
1966.0,678582321219.8291,3554.440068160685,7.295877222916168,6.114661122253072,0.563239991664886,53844612878.901985,6.982246579275902,26.646834062181643,11.0093158732875,13.274208454468628,25609192307.692307,641782741.0,16389950.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
1966.0,815000000000.0,4146.31664631665,6.50000000000028,5.27711385836413,0.563239991664886,66442751527.3178,8.43530028594507,26.718872788962834,11.0093158732875,12.911311722571499,29379000000.0,641782741.0,9158960.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
1966.0,733149392731.8975,3791.1906994230712,6.977526333749813,5.779642216697495,0.563239991664886,58883868338.26831,7.56346806194357,26.652597160324138,11.0093158732875,13.245176715916857,27117115384.615383,641782741.0,16389950.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
1966.0,815000000000.0,4146.31664631665,6.50000000000028,5.27711385836413,0.563239991664886,66442751527.3178,8.43530028594507,26.718872788962834,11.0093158732875,12.911311722571499,29379000000.0,641782741.0,9158960.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
1966.0,105628070343.111,1068.55843990563,10.6385615591629,9.63235963058663,0.563239991664886,932430555.555556,0.879421011265392,26.586321531685446,11.0093158732875,13.579041709262215,9776000000.0,641782741.0,366700.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1966.0,815000000000.0,4146.31664631665,6.50000000000028,5.27711385836413,0.563239991664886,66442751527.3178,8.43530028594507,26.726076661640953,11.0093158732875,12.875022049381785,29379000000.0,641782741.0,9158960.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
1966.0,364821660025.43585,2193.1239384019646,9.126394835622712,8.041019829197639,0.563239991664886,24868893987.54561,3.640223053936813,26.613696247862297,11.0093158732875,13.441140951141305,16938634615.384615,641782741.0,16389950.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1966.0,664940553341.812,3495.2524103450887,7.375464945207757,6.198415848641966,0.563239991664886,52584799014.0604,6.836941208608985,26.64539328764602,11.0093158732875,13.28146638910657,25232211538.46154,641782741.0,16389950.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
1966.0,105628070343.111,1068.55843990563,10.6385615591629,9.63235963058663,0.563239991664886,932430555.555556,0.879421011265392,26.584880757149822,11.0093158732875,13.586299643900157,9776000000.0,641782741.0,366700.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1966.0,815000000000.0,4146.31664631665,6.50000000000028,5.27711385836413,0.563239991664886,66442751527.3178,8.43530028594507,26.72463588710533,11.0093158732875,12.882279984019728,29379000000.0,641782741.0,9158960.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
1966.0,105628070343.111,1068.55843990563,10.6385615591629,9.63235963058663,0.563239991664886,932430555.555556,0.879421011265392,26.584880757149822,11.0093158732875,13.586299643900157,9776000000.0,641782741.0,366700.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1966.0,815000000000.0,4146.31664631665,6.50000000000028,5.27711385836413,0.563239991664886,66442751527.3178,8.43530028594507,26.720313563498458,11.0093158732875,12.904053787933556,29379000000.0,641782741.0,9158960.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
1966.0,760432928487.9316,3909.5660150542644,6.818350889166635,5.612132763919707,0.563239991664886,61403496067.95148,7.854078803277403,26.655478709395386,11.0093158732875,13.230660846640971,27871076923.076923,641782741.0,16389950.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
1966.0,651298785463.7949,3436.0647525294917,7.455052667499347,6.28217057503086,0.563239991664886,51324985149.21882,6.691635837942068,26.643952513110396,11.0093158732875,13.288724323744512,24855230769.230766,641782741.0,16389950.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1966.0,705865856975.8633,3672.815383791878,7.136701778332991,5.947151669475284,0.563239991664886,56364240608.585144,7.272857320609735,26.64971561125289,11.0093158732875,13.259692585192742,26363153846.153847,641782741.0,16389950.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
1966.0,760432928487.9316,3909.5660150542644,6.818350889166635,5.612132763919707,0.563239991664886,61403496067.95148,7.854078803277403,26.655478709395386,11.0093158732875,13.230660846640971,27871076923.076923,641782741.0,16389950.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
1966.0,664940553341.812,3495.2524103450887,7.375464945207757,6.198415848641966,0.563239991664886,52584799014.0604,6.836941208608985,26.64539328764602,11.0093158732875,13.28146638910657,25232211538.46154,641782741.0,16389950.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
1966.0,815000000000.0,4146.31664631665,6.50000000000028,5.27711385836413,0.563239991664886,66442751527.3178,8.43530028594507,26.718872788962834,11.0093158732875,12.911311722571499,29379000000.0,641782741.0,9158960.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
1966.0,801358232121.9829,4087.1289885010538,6.579587722291869,5.360868584753024,0.563239991664886,65182937662.47622,8.289994915278154,26.65980103300226,11.0093158732875,13.208887042727143,29002019230.76923,641782741.0,16389950.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
1967.0,861700000000.0,4336.42658722171,2.50000000000003,1.38995128628369,0.563239991664886,78398442240.5239,9.41779593255137,29.17409831104301,11.0093158732875,13.545080589654438,30934000000.0,641782741.0,9158960.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1967.0,861700000000.0,4336.42658722171,2.50000000000003,1.38995128628369,0.563239991664886,78398442240.5239,9.41779593255137,27.954385615316806,11.0093158732875,12.91021872566282,30934000000.0,641782741.0,9158960.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
1967.0,250315239648.9457,1341.2462474836664,3.1119280231529065,0.3681527224632287,0.563239991664886,22705645801.92349,3.6534364621887647,51.12892683411468,11.0093158732875,24.972594141503592,9126526315.789474,641782741.0,16389950.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1967.0,238993299642.4447,1285.7799448959247,3.1232600235816634,0.34923052683692385,0.563239991664886,21674297719.727184,3.546689064589457,51.43385500804623,11.0093158732875,25.131309607501496,8722684210.526316,641782741.0,16389950.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1967.0,861700000000.0,4336.42658722171,2.50000000000003,1.38995128628369,0.563239991664886,78398442240.5239,9.41779593255137,33.13816457215317,11.0093158732875,15.608381647627201,30934000000.0,641782741.0,9158960.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1967.0,227671359635.9437,1230.3136423081833,3.1345920240104204,0.33030833121061903,0.563239991664886,20642949637.53088,3.43994166699015,51.73878318197778,11.0093158732875,25.2900250734994,8318842105.263158,641782741.0,16389950.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1967.0,216349419629.4427,1174.8473397204416,3.1459240244391773,0.31138613558431416,0.563239991664886,19611601555.334576,3.3331942693908423,52.04371135590933,11.0093158732875,25.448740539497305,7915000000.0,641782741.0,16389950.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1967.0,205027479622.94168,1119.3810371327002,3.157256024867934,0.29246393995800934,0.563239991664886,18580253473.13827,3.226446871791535,52.34863952984088,11.0093158732875,25.60745600549521,7511157894.736842,641782741.0,16389950.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1967.0,193705539616.44067,1063.9147345449585,3.168588025296691,0.2735417443317045,0.563239991664886,17548905390.941967,3.1196994741922275,52.65356770377244,11.0093158732875,25.766171471493116,7107315789.473684,641782741.0,16389950.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1967.0,737158659928.4889,3726.2972587565537,2.624652004716357,1.1818071343943368,0.563239991664886,67053613336.36456,8.243574558958986,38.01701535505799,11.0093158732875,18.14782910359368,26491736842.105263,641782741.0,16389950.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
1967.0,182383599609.93967,1008.4484319572169,3.1799200257254485,0.25461954870539966,0.563239991664886,16517557308.745667,3.01295207659292,52.95849587770399,11.0093158732875,25.92488693749102,6703473684.210526,641782741.0,16389950.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1967.0,123781880217.6,1239.31837741267,11.0821423246929,9.93883449912613,0.563239991664886,1039027777.77778,0.836230312650205,42.22204035247205,11.0093158732875,20.9768207228888,10442000000.0,641782741.0,366700.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1967.0,861700000000.0,4336.42658722171,2.50000000000003,1.38995128628369,0.563239991664886,78398442240.5239,9.41779593255137,32.83323639822162,11.0093158732875,15.449666181629297,30934000000.0,641782741.0,9158960.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1967.0,861700000000.0,4336.42658722171,2.50000000000003,1.38995128628369,0.563239991664886,78398442240.5239,9.41779593255137,28.259313789248356,11.0093158732875,13.068934191660723,30934000000.0,641782741.0,9158960.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
1967.0,171061659603.43866,952.9821293694754,3.1912520261542054,0.23569735307909484,0.563239991664886,15486209226.549362,2.9062046789936122,53.26342405163554,11.0093158732875,26.083602403488925,6299631578.947369,641782741.0,16389950.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1967.0,159739719596.93765,897.5158267817338,3.2025840265829624,0.21677515745278997,0.563239991664886,14454861144.353058,2.7994572813943046,53.56835222556709,11.0093158732875,26.24231786948683,5895789473.684211,641782741.0,16389950.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1967.0,148417779590.43665,842.0495241939923,3.2139160270117193,0.19785296182648512,0.563239991664886,13423513062.156755,2.6927098837949974,53.87328039949864,11.0093158732875,26.401033335484733,5491947368.421053,641782741.0,16389950.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1967.0,805090299967.495,4059.0950742830028,2.556660002143815,1.295340308152166,0.563239991664886,73241701829.54237,8.884058944554832,36.18744631146868,11.0093158732875,17.19553630760625,28914789473.68421,641782741.0,16389950.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
1967.0,827734179980.497,4170.027679458486,2.533996001286301,1.3331846994047756,0.563239991664886,75304397993.93498,9.097553739753447,35.577589963605575,11.0093158732875,16.87810537561044,29722473684.210526,641782741.0,16389950.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
1967.0,827734179980.497,4170.027679458486,2.533996001286301,1.3331846994047756,0.563239991664886,75304397993.93498,9.097553739753447,35.577589963605575,11.0093158732875,16.87810537561044,29722473684.210526,641782741.0,16389950.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
1967.0,861700000000.0,4336.42658722171,2.50000000000003,1.38995128628369,0.563239991664886,78398442240.5239,9.41779593255137,32.22338005035852,11.0093158732875,15.132235249633487,30934000000.0,641782741.0,9158960.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1967.0,137095839583.93564,786.5832216062507,3.2252480274404762,0.17893076620018028,0.563239991664886,12392164979.960451,2.58596248619569,54.17820857343019,11.0093158732875,26.55974880148264,5088105263.157895,641782741.0,16389950.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1967.0,827734179980.497,4170.027679458486,2.533996001286301,1.3331846994047756,0.563239991664886,75304397993.93498,9.097553739753447,35.577589963605575,11.0093158732875,16.87810537561044,29722473684.210526,641782741.0,16389950.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
1967.0,861700000000.0,4336.42658722171,2.50000000000003,1.38995128628369,0.563239991664886,78398442240.5239,9.41779593255137,32.52830822429007,11.0093158732875,15.290950715631393,30934000000.0,641782741.0,9158960.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1967.0,793768359960.9939,4003.6287716952615,2.5679920025725718,1.2764181125258611,0.563239991664886,72210353747.34607,8.777311546955524,36.492374485400234,11.0093158732875,17.354251773604155,28510947368.421055,641782741.0,16389950.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
1967.0,261637179655.44672,1396.7125500714078,3.1005960227241496,0.38707491808953354,0.563239991664886,23736993884.119793,3.7601838597880723,50.82399866018313,11.0093158732875,24.813878675505684,9530368421.052631,641782741.0,16389950.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1967.0,748480599934.9899,3781.7635613442953,2.6133200042876,1.2007293300206416,0.563239991664886,68084961418.56087,8.350321956558295,37.712087181126435,11.0093158732875,17.989113637595775,26895578947.368423,641782741.0,16389950.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
1967.0,839056119986.9979,4225.493982046227,2.522664000857544,1.3521068950310804,0.563239991664886,76335746076.13129,9.204301137352754,35.27266178967403,11.0093158732875,16.719389909612538,30126315789.473686,641782741.0,16389950.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
